X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,Total Power
502.2743,385.4649,32.4197,3.5165,485.1314,540.5217,47.6426,170.3485,127.2141,315.9664,511.5425,103.3952,566,459.983,285.0666,73.6425,223.4097,62.7428,524.7872,459.6975,381.4067,566,217.3982,29.8897,516.1512,451.9925,147.7686,18.4534,0,119.8854,566,309.8141,94237.5902,97650.7202,78674.278,87804.619,98120.4143,97794.727,93386.2577,94252.5413,85073.6131,91786.0301,97557.3215,91388.9463,106361.0884,92967.8585,89985.9851,90030.7162,1487072.707
532.1114,377.9062,38.5415,74.7912,499.7473,563.7125,61.1045,110.1233,144.067,311.0378,485.1408,58.0011,562.2649,392.0731,327.5593,0,273.0658,16.9002,552.7014,368.2122,465.4988,552.9576,191.5734,0,562.2109,436.07,172.5548,48.1312,15.0056,114.4396,566,238.285,96773.0475,102793.8026,84075.9728,87958.8887,98588.084,95690.1417,94883.0225,99321.3215,86094.9461,90827.0862,99429.503,89008.3015,106588.4712,95749.1513,88012.404,88168.3596,1503962.504
460.0135,328.468,0,55.8218,488.2175,531.4086,23.9453,192.6897,115.6955,313.3986,552.7024,0,557.8885,413.4375,259.5353,3.9948,223.5774,0,566,401.5446,478.9604,561.4256,201.6293,0,512.5975,394.9385,118.5772,0,33.4379,110.6108,520.6301,284.9781,95462.8208,102070.0918,85390.7958,88674.4798,99462.1182,94427.5129,93492.5526,95982.7962,84316.0838,95027.8616,100858.3168,95028.1887,106294.9133,92086.7055,88167.8687,91311.0864,1508054.193
475.4811,422.0397,11.0305,95.3751,566,550.1532,46.8464,136.7212,187.9586,300.1072,566,0,548.6216,442.6124,314.3445,48.9502,247.5758,0,555.256,406.4644,457.0099,566,163.9502,31.7222,504.8142,339.9516,146.9621,0,24.0556,156.8248,543.5214,288.5986,95295.2714,101694.3149,86948.9478,88194.9322,97302.5504,95817.0131,91468.5619,96396.498,85824.4451,92939.1235,101677.6389,96865.1817,105091.9342,95570.9591,88123.3555,91376.0885,1510586.816
477.9266,389.6172,0,76.6101,471.2996,566,2.2619,160.231,123.6683,317.0633,543.5841,0,532.6525,410.3627,276.6718,118.8053,233.3937,4.1474,566,456.7763,486.092,540.6242,189.8136,5.1218,525.4155,440.8182,155.7525,17.0284,38.8949,150.2744,560.4397,250.991,93871.0765,102416.8293,83689.5079,88277.668,94866.6042,96430.4215,91487.452,98673.322,83056.8023,91667.1239,100297.591,94763.2105,104923.1424,93820.3266,88254.1407,91996.2916,1498491.51
540.5214,374.8128,6.664,69.5454,549.7496,541.9274,61.5626,152.0227,118.4518,339.7926,563.3652,50.4044,546.0099,426.7957,324.8842,34.2614,284.945,16.2347,566,409.5971,483.3379,541.4634,139.4751,57.5701,499.7674,403.986,149.6455,0,0,76.5197,547.5481,303.6295,98172.2238,99768.5005,85936.2745,87657.0453,99446.5012,93348.8194,91022.8025,92321.3564,83904.7638,93172.3706,100497.8048,97150.069,106448.9738,94301.9232,87259.5627,92770.0383,1503179.03
514.7456,418.7499,0,58.3524,566,550.7497,82.5731,156.7147,164.8181,239.7328,561.0517,67.5429,562.9848,404.8018,392.8124,34.6642,281.6511,0,566,427.3046,495.7716,566,163.7521,0,542.5079,387.3248,123.4957,41.0103,5.5389,115.5576,559.5815,295.0721,98026.6287,101002.102,86520.8406,87938.9263,99039.2978,95092.8227,92320.3837,98899.3382,86485.3953,93505.6373,100931,90439.5409,105958.5689,94782.9041,87050.6545,92162.9201,1510156.961
514.5096,368.7516,11.5209,61.5403,566,557.1562,0,159.7155,153.4072,300.0654,566,18.7188,566,523.794,315.743,1.0661,326.8448,19.2518,566,410.2913,446.1542,561.8722,210.8329,13.7048,539.3923,409.6362,155.7897,13.3505,0,119.0722,547.3455,312.7926,100101.8643,100545.3355,84972.6811,86121.0855,97892.9743,96788.9659,93615.872,97569.9057,84786.007,91364.7063,97171.6627,94894.0602,106639.0184,96410.656,88717.4959,92559.6775,1510151.968
516.3021,401.352,0,42.333,543.0358,550.6916,48.6137,208.3265,72.584,299.6347,528.4222,18.7034,550.5674,346.6355,265.6648,0,281.9077,0,506.5694,411.121,432.6109,566,202.9704,9.3535,495.9834,396.9381,114.6407,0,32.7299,73.1127,562.0969,280.2766,98483.2566,102208.5379,80779.2404,90217.1524,98583.7258,96829.565,94085.2212,95833.4388,84174.3823,92606.9944,99273.0792,95142.3288,105407.1046,91273.2685,89487.3316,91337.8176,1505722.445
517.901,382.8245,36.7345,52.9288,533.475,566,29.118,161.3962,164.2906,268.1995,556.812,83.3359,566,405.7859,314.3395,29.9651,289.9597,1.9263,559.5005,440.2136,463.4259,545.375,130.2844,39.656,545.7447,413.795,112.111,2.2959,0,129.6828,565.0116,308.5907,97895.4514,100997.4239,83440.4018,87691.7392,100145.5831,95417.2219,91214.0949,92727.0756,84899.8455,92585.3835,102456.4449,94949.427,106240.9383,94468.4966,88416.5189,92577.0536,1506123.1
548.2871,394.423,36.0477,33.973,541.8601,566,60.7434,170.1149,129.5658,335.6715,565.095,2.3894,515.9766,444.2338,275.8843,4.6563,258.6853,9.1772,553.9666,425.3424,439.9311,566,181.7764,6.9621,543.2796,393.5962,117.1129,28.2881,8.6195,67.3021,566,301.803,98203.5994,97759.3056,82922.2314,89959.9181,98740.701,96705.1802,93417.7309,96769.0265,85553.1946,93714.7385,99116.2614,93985.3163,107470.1137,90344.6735,90302.5526,92328.381,1507292.925
541.0588,380.4781,0,23.8803,541.9932,547.558,37.1226,203.966,126.1204,331.2398,556.8992,4.3766,556.5684,379.8315,283.6674,42.0122,239.7459,13.7072,553.5636,419.6951,433.3074,536.5215,146.8495,23.5207,548.2656,393.1297,123.814,0,0,136.5423,566,314.9508,97289.8103,100775.079,85107.5945,89912.9891,98364.3465,96493.6325,92735.0958,95946.8361,86380.8669,93089.1611,102374.7437,96125.0661,106799.6058,92968.7917,90339.0956,91205.3161,1515908.031
566,377.9611,44.213,2.4759,544.9057,535.4558,50.3032,195.6815,132.0136,315.3452,566,20.851,538.0017,362.5773,282.1235,0,284.5099,30.1025,558.6091,445.0595,436.8413,559.6879,166.3034,54.0355,566,400.4471,126.7664,1.4152,0,98.1246,552.394,263.5586,98599.8843,99875.1026,81238.0937,90011.2894,97903.7149,96780.6634,92443.7962,92137.9772,84376.2742,92167.6451,101840.5414,96732.5206,106971.0498,93832.8553,90596.9017,92334.3909,1507842.701
526.1485,386.2666,31.0109,34.6579,566,547.6121,19.4748,183.0035,124.2121,315.8381,565.8213,0,556.9718,359.6256,274.3505,63.8141,281.8337,37.0337,550.6824,456.2321,408.3305,556.0215,171.5495,22.652,536.1289,370.6305,138.4751,3.889,0,162.5319,535.223,282.4689,98407.0896,99438.0994,82108.092,88469.1036,97527.1272,97112.9769,92838.1531,97918.4849,84950.4712,91193.9899,102648.788,96638.5581,106764.9621,94133.9358,92098.0919,89436.0626,1511683.987
508.3824,424.3168,0,33.6683,526.8609,530.9542,73.5092,190.7217,151.4689,348.6999,547.5447,1.4806,566,392.8529,288.1816,40.8085,256.9399,0,525.9575,413.9883,425.5423,566,137.7943,52.4271,566,396.3021,121.4215,36.6892,23.1514,133.4962,550.6065,303.7517,97093.25,101765.2101,85569.4281,89651.3429,98063.2441,95939.9243,88961.2626,95268.713,84730.3527,93385.7206,101082.3,95040.7781,105088.547,94247.7256,91359.5816,91855.7037,1509103.084
547.5275,405.0188,16.13,36.1675,551.7479,545.9789,8.2962,195.7625,164.174,310.1183,550.3985,12.8648,561.9743,396.9648,350.3322,20.7114,230.4177,15.0178,566,401.4868,430.9509,538.0452,144.0612,41.3629,519.8462,384.2468,125.618,0,0,132.1085,566,270.983,97005.29,100735.6018,86527.3109,89038.6201,98257.1545,96602.792,92463.7007,94654.8339,86949.9731,93013.5091,102039.9138,96453.891,106509.196,92687.1513,89180.4378,90959.9885,1513079.365
551.0588,430.4124,4.7196,21.3085,565.2469,553.0174,24.8143,204.5981,139.9819,313.609,548.8979,14.8598,558.1834,372.9172,333.5675,38.7504,287.9353,29.8168,566,434.4693,415.1967,566,142.5213,19.3562,543.0566,416.5939,131.7193,38.1901,0,159.2396,546.0805,274.8525,98348.5962,99312.4599,85607.7166,89840.6684,97519.0196,97162.1958,90997.4569,99075.3498,86428.5413,91297.6016,101162.6007,94666.6448,106993.6333,94165.522,90423.246,92198.6314,1515199.884
497.4477,390.4659,13.7523,23.5593,528.5592,535.4072,20.5613,193.8642,161.1386,301.6101,536.8722,0,536.4958,390.4548,280.8558,52.4399,293.8995,3.3617,564.4907,442.2251,417.8678,548.1427,156.0841,6.9814,529.5591,395.3934,137.9257,15.4944,23.2951,172.2548,559.4706,282.9995,97685.9873,101875.4551,84879.5975,87863.0166,97448.1667,97627.2357,93238.9683,98675.9777,85871.6967,90519.9684,101039.0503,95520.5712,105590.7489,94632.1434,89494.478,90110.1769,1512073.239
504.4722,425.7665,5.616,26.7869,561.1078,549.6866,8.4813,184.7004,152.2737,360.2526,538.9501,8.8966,551.3464,397.2679,329.7684,27.4041,277.6033,3.8085,551.2784,436.1815,413.1964,562.3712,182.9532,12.2642,551.3024,426.1027,151.2196,24.3377,1.1705,145.319,563.6935,270.3584,98035.5706,101201.8269,85421.499,90001.0735,98032.1572,97578.4043,93728.647,99014.7461,86677.5039,92504.7723,100967.2082,94637.0358,106422.8635,94862.1191,90430.0006,90033.8071,1519549.235
70.5083,496.0121,316.5676,467.2496,116.5281,351.3212,81.2493,259.957,510.9015,238.4023,339.0241,195.1601,63.2079,516.0898,265.3091,542.1006,79.0829,241.887,16.9607,123.2661,359.3952,90.7804,205.5691,227.3234,154.2355,119.1873,515.2157,79.0154,372.7091,53.2834,308.9468,412.9918,87833.271,93430.5861,102633.4785,92030.2313,82898.2544,89284.6493,81579.5135,83858.3915,95252.0551,80582.8975,91316.4934,86818.5437,78127.2413,105977.8417,84765.5523,94610.6967,1430999.697
566,357.3722,309.2592,542.6882,64.9511,247.3268,390.4875,171.6003,267.8069,512.9808,280.9241,77.3471,0,429.4711,556.2239,318.8291,281.2659,199.3178,31.3375,0,497.272,0,544.2776,228.2193,430.295,566,566,184.5573,174.4512,354.674,430.888,387.5223,101490.8635,100464.9577,98302.1957,106877.5393,83540.6936,98506.0745,85932.7264,89620.8267,81018.4162,93755.675,82023.322,89416.5243,87478.0471,92586.6965,96667.7533,85751.3636,1473433.675
566,138.5775,198.3831,0,566,452.3935,87.2809,307.3725,566,566,284.521,481.4467,301.4532,566,81.9939,363.488,0,0,0,0,355.0494,0,566,0,566,440.2788,566,540.8177,288.3204,79.6052,0,566,106562.7544,85739.8115,91299.1807,86833.4847,99106.5108,98109.1917,86852.7388,95604.7254,95034.1489,95569.8141,83009.2803,90788.8161,94087.9488,98811.4041,84664.6675,85328.3923,1477402.87
206.615,342.4784,320.8466,566,442.7489,59.2683,0,178.1097,54.8339,566,566,111.6074,566,0,118.981,0,566,553.796,95.3795,507.1496,105.2912,442.5179,397.8846,0,566,238.1892,566,60.1565,0,147.5514,289.4514,92.0597,85426.7251,88920.395,94060.6737,100445.7888,102409.5671,87505.1978,89380.4078,100663.2188,85375.0058,99796.7702,94957.3686,91831.8823,106171.3776,86872.3957,92899.2965,90456.6241,1497172.695
0,47.3987,0,438.8031,566,345.0679,0,558.7924,70.3912,0,403.5233,566,566,269.639,234.3413,502.7627,566,157.0031,257.2168,505.2691,419.4479,566,128.5015,369.3752,99.0624,341.7839,566,566,33.3851,566,7.9036,0,87133.0749,88437.2836,93510.7861,91726.8366,94939.7259,78047.8539,85393.0161,102412.4313,100351.1416,91118.6788,84633.0536,96327.0932,102260.5136,79172.1099,100164.8516,100434.9627,1476063.413
566,0,339.929,471.7329,436.8125,0,221.1623,201.7486,30.1736,566,511.484,0,566,429.6423,401.7179,566,566,566,72.6268,306.3628,51.263,0,84.748,266.6059,414.2026,281.1375,179.8519,303.1199,353.2422,512.0138,236.7055,0,95100.5291,89873.6538,94708.7297,82374.7137,101728.8261,98676.0759,90894.6008,86517.2112,85801.2244,97904.8853,100031.1359,87908.4501,92464.5401,90448.4957,87096.1393,106761.3607,1488290.572
0,500.8916,321.9849,413.5903,184.9687,25.9165,566,352.9167,286.7211,566,566,341.7746,566,566,469.851,566,471.3551,566,177.3285,343.9984,566,424.6899,0,566,3.2682,279.7351,566,0,75.2727,197.8494,0,356.8968,83602.9932,89773.6876,90706.6476,87200.9428,84738.7757,92666.4598,106769.6196,88506.5231,88023.3506,97062.2393,96062.9625,93258.953,97752.476,98367.2718,97407.0343,95029.7119,1486929.649
566,566,566,280.6402,466.0037,566,487.6373,0,378.9576,395.0521,566,0,165.7557,282.4455,566,0,371.8339,0,244.1203,355.0241,399.9547,311.0393,222.0597,0,468.1923,526.3055,51.1274,390.8142,566,0,566,98.116,94491.578,107469.4991,100231.6697,87894.2574,87313.8215,96071.7641,94128.623,98300.4672,87586.3738,86240.4501,98955.4607,87272.2403,84599.4043,101161.4884,93860.6867,93094.1109,1498671.895
426.3667,418.9058,566,68.1036,244.2403,0,566,98.1421,557.0914,499.2798,331.5668,0,210.873,566,0,0,322.1682,0,0,69.5264,507.9077,306.8142,285.1122,381.9289,566,369.621,101.5921,490.4035,398.3511,352.0863,0,566,86891.0293,100613.7397,106451.0133,93858.375,87888.6543,90545.5987,102987.6949,84464.2233,96173.39,84248.321,100476.8404,86807.4763,88755.0309,96688.185,99357.7086,86362.6748,1492569.956
566,0,310.0204,462.9108,263.1123,0,53.8324,481.431,414.309,303.3416,0,0,566,250.7421,158.5394,0,566,315.8405,81.3297,453.5067,566,0,475.1628,0,383.0178,167.818,121.052,566,316.853,341.4759,126.359,409.7858,94997.1234,90679.2286,102304.8513,93893.691,88758.1221,101482.4846,83165.7183,106083.0011,94200.8071,98803.4337,91893.6445,85939.1677,101369.7185,90796.6194,91777.0416,86488.0569,1502632.71
247.3525,406.7477,0,566,401.0303,356.0954,33.1809,566,316.26,68.5718,0,243.7711,566,236.8688,311.5287,404.5038,491.7316,416.0464,256.1658,465.5985,104.4931,75.1763,141.1794,0,137.839,559.3068,357.5156,390.344,69.2988,26.031,0,483.1195,82894.7773,95853.0038,91523.8164,98499.3625,88653.7941,85536.0763,91795.1553,107429.7372,82639.042,87570.9104,88474.7737,89542.995,101681.7933,88033.9232,100998.8296,87852.8071,1468980.797
566,0,222.2835,70.944,566,351.6238,71.3781,45.0246,505.8614,0,423.2097,80.4399,566,244.3371,0,385.0563,411.0086,474.2192,115.5567,79.8556,566,566,315.3636,379.2376,177.9023,0,330.4314,224.2942,0,179.2484,566,160.1578,97370.219,89051.4189,96778.3764,92416.0845,96104.2888,90360.2252,89500.7185,86639.3568,103435.5763,101964.5669,94464.6244,87030.3613,106303.3848,87653.0573,89544.3111,97386.2993,1506002.869
566,226.1052,0,25.5965,566,493.0506,327.6763,433.424,448.3392,77.2798,0,528.5144,116.7035,255.5901,295.4666,355.2701,124.7573,16.3155,0,487.0998,544.0421,496.9166,366.1965,64.261,428.6747,219.2943,281.2768,27.2137,0,353.4954,434.8804,566,99616.6233,97608.9954,93578.0599,85348.0217,93901.8111,89370.599,93347.852,94608.4593,97718.8682,97230.5275,86864.2848,108231.6332,95571.6012,87644.8638,81074.1514,83803.321,1485519.673
500.3557,250.8356,566,0,566,185.4879,230.0017,566,60.2043,78.2514,566,566,15.4245,126.5989,0,288.2287,327.5597,445.2429,566,356.0472,160.2988,551.1052,254.7408,286.2199,178.6187,405.1068,407.2168,493.7026,130.5509,566,0,317.1217,93740.2701,84642.9802,93046.138,84258.7479,106359.1857,84662.0874,92684.5742,104281.2838,91298.5097,81679.5448,96245.548,95944.0145,97540.2792,78646.2597,105267.5385,87691.9847,1477988.946
566,0,4.6062,284.1484,319.7143,314.5536,41.6939,144.256,0,565.6951,566,448.1189,498.4952,119.136,108.7774,190.9533,183.85,433.3787,566,23.9697,457.9861,355.7917,43.0065,405.1772,339.7922,103.6423,4.7002,0,70.9872,173.6155,566,214.8641,95018.5692,84850.4971,85655.7154,93012.4671,94498.5551,95391.4889,95133.9776,86822.6224,88985.2814,97541.0206,106228.2601,100107.2042,89564.9924,87510.5731,89483.7968,89897.3769,1479702.398
403.3909,534.2519,357.657,464.7691,566,302.9996,122.1121,0,26.7699,234.0063,548.1427,472.121,425.3999,239.2885,476.2639,87.1719,125.9327,542.8608,422.6126,566,368.333,524.9396,123.0261,19.1096,152.459,484.3843,0,77.587,329.5074,93.8424,300.6103,468.4619,95424.7255,95206.7075,90578.6327,82571.842,96157.8574,85287.8669,90156.9429,99226.6462,86139.9107,81589.7253,106310.432,103104.1881,83203.8985,96038.7382,96710.1919,83117.1654,1470825.471
528.8,301.9421,566,559.3457,491.808,60.784,241.2822,93.668,518.1964,398.795,160.5823,2.5489,331.1701,222.4053,240.484,313.6749,87.6468,450.8896,566,277.2736,566,104.3382,0,226.6575,240.2407,197.7557,154.7096,372.5644,261.9844,316.7089,425.2697,336.0029,106020.1986,86409.5526,94186.9039,96544.4863,84844.4269,94600.2491,105984.8216,84014.5387,96106.3756,94934.1606,92729.7118,82424.6955,86269.3307,80791.6062,79837.3441,85867.3863,1451565.789
279.1182,241.8723,450.962,206.4295,566,168.722,75.6249,337.0482,239.3398,374.1328,346.0249,285.4302,0.0617,212.0927,441.7078,149.4848,373.74,33.1076,566,326.5953,463.6798,440.191,304.4074,281.0708,448.3184,485.8745,109.0357,89.2641,0,566,484.0662,379.4656,92648.0768,104092.2959,87455.7618,89012.9359,100570.4818,71981.3957,88998.2639,101389.2765,78450.349,79981.0566,100649.2514,92286.5049,100429.8293,81292.9647,90447.2636,78882.7173,1438568.425
429.3503,0,261.4548,451.6147,300.7148,255.5975,255.1116,0,0,0,84.1294,48.9374,282.3259,134.7155,33.614,90.2948,250.1783,220.8352,526.8518,142.2081,363.5634,275.8803,0,132.7909,435.8037,502.485,227.3952,0,183.8686,448.1195,566,518.2964,99402.2252,85202.8355,94042.6184,104378.3536,92220.3027,91460.7234,106196.3792,94971.3281,86372.6136,77896.6958,85369.7892,100601.0718,94612.7394,89950.6355,78211.6779,83652.6345,1464542.624
383.2791,397.4106,471.7571,67.6617,184.2766,401.4711,193.8371,262.5964,0,297.6728,198.2836,212.2811,273.046,467.9862,200.3321,0,286.8314,415.3073,221.3712,241.2061,365.5353,566,314.6612,150.1533,384.742,434.3227,56.4847,139.754,316.6373,566,566,167.0425,95066.9336,94431.4634,103564.3755,85188.2504,75915.5865,83004.852,83474.3913,97214.0206,81870.3256,83087.2637,108142.108,90504.5626,88338.7161,93020.9248,84790.0507,91166.8526,1438780.678
494.6784,278.5272,513.1604,43.5869,478.1467,566,230.863,174.3362,54.9294,212.1704,566,406.5329,522.3356,333.1419,566,403.7987,318.5864,99.8883,479.8661,229.8646,159.5698,335.2824,0,292.4877,543.8372,566,183.0589,403.3808,0,383.159,563.4906,187.5889,88593.8521,94268.3692,93438.6354,87641.1593,96383.1995,95664.4109,103131.0962,86347.258,86021.4763,88930.7672,101220.5255,85672.6028,106622.6354,80579.585,93162.1056,88356.9581,1476034.637
441.6646,500.9903,386.7626,232.9804,294.1518,126.8878,99.9851,30.0479,161.2121,154.3758,259.8014,352.9815,302.8595,309.8581,314.603,59.9876,385.1836,64.7889,304.0093,352.1885,71.8321,491.2488,0,123.409,282.6606,385.178,146.5388,32.0134,318.1673,545.8701,378.0893,437.4454,93432.6138,105573.8278,98149.9797,75637.955,91381.7599,82379.1501,99367.8929,92699.7831,87555.8073,79008.5365,94809.6973,102711.5258,87488.3029,90560.9828,80511.2766,78988.937,1440258.029
517.5289,150.4021,273.1823,202.1125,342.0086,424.5539,510.8137,311.7527,206.0451,336.2146,330.3467,54.6771,436.1638,523.5439,386.2741,560.6557,0,263.9929,334.0546,316.4117,63.1132,566,110.9483,222.9398,566,423.106,157.5072,92.3064,0,342.8351,405.5132,294.0037,105282.2039,83488.8361,84811.4906,77344.4346,93552.6495,92379.6033,99286.0686,90436.7026,90320.0134,76619.095,93911.8026,93461.1935,99189.6391,89322.9425,86241.1963,98859.8535,1454507.725
498.8551,258.0112,261.4634,0,241.5545,566,198.307,0,88.8067,420.925,541.6464,446.989,566,396.9423,171.6194,309.1797,262.1144,23.4345,247.2413,483.1724,182.181,549.1232,0,159.8818,531.3807,566,42.6055,295.8565,226.8274,386.6994,114.119,379.4503,91338.8348,98814.063,85959.1648,85872.0735,91375.6257,95409.9724,96413.5332,87550.9584,87788.4828,90947.3173,106745.6481,84437.5558,102798.5542,92142.496,93938.3309,83233.3029,1474765.914
329.7617,175.9547,213.1495,248.3954,468.4299,442.6204,38.226,130.2943,171.5162,457.5067,230.3872,2.6723,443.8325,566,183.3943,542.699,237.8466,174.2681,411.6196,264.2958,378.9547,566,0,71.5201,363.4088,251.6701,129.4266,74.6149,0,332.7955,284.6955,266.8706,87689.8415,81888.8751,79873.8449,77125.0999,84600.999,92464.0845,101336.7518,96304.8921,79649.9272,92841.0083,98147.2691,88291.2029,106330.7377,94047.7299,76706.7427,102249.9951,1439549.002
534.8529,213.1462,458.301,136.539,483.6529,362.2909,81.7084,0,0,314.1849,442.2956,0,383.3241,492.2502,272.5899,360.1759,297.9881,0,503.6045,524.7727,566,566,0,68.5323,505.3142,311.4994,0,231.3484,72.6843,451.9782,506.3734,277.9074,100561.7649,99615.2038,90540.3038,82572.4181,92005.7842,80916.9029,96326.3025,92153.2868,84293.2382,85909.118,106737.3406,92516.3289,99712.4847,96799.6048,84781.7413,97140.8854,1482582.709
566,341.7771,237.5107,48.7375,374.1499,566,38.0793,138.7753,114.4723,310.3785,369.7862,214.2063,468.8956,566,340.7214,0,0,87.7425,331.1831,566,344.58,566,12.7237,354.9611,479.4345,427.7462,0,33.9645,312.1821,485.5244,295.6761,272.4559,106523.5679,97347.4786,85971.5478,88309.2896,87173.7785,93290.5408,96635.6561,79697.5485,84049.086,85287.1801,102065.5257,94412.2392,100620.4518,96850.5793,93852.9244,90138.6207,1482226.015
398.8072,113.5214,136.3845,49.8683,566,404.8743,162.3449,244.7832,0,253.4183,447.3461,234.9795,566,560.6838,526.6655,346.1317,114.4053,237.1695,399.5204,542.9647,213.4113,566,125.4911,61.9196,553.1811,456.6109,154.218,0,137.4927,296.2167,488.77,334.8596,94236.1575,88367.525,86053.9744,88332.273,97432.2805,90629.2876,87669.8796,94000.5934,81371.7255,87803.5027,89108.9098,106027.5118,106340.5564,94674.8166,96236.6425,89648.7103,1477934.347
364.1853,393.5155,197.2911,157.9327,408.499,566,262.6731,25.2448,249.8639,350.7323,325.4212,171.4424,527.3571,566,496.9159,62.395,423.821,44.9441,305.0685,405.1903,191.0319,566,0,125.1481,521.3688,537.8237,23.8262,60.2062,0,137.2316,544.7763,285.1777,96000.9631,93928.4005,93110.045,89953.014,91639.711,95032.3765,93872.2799,91001.9268,80356.5407,84490.428,91292.0908,87659.0809,107651.9792,100347.9692,88162.8118,89777.8037,1474277.421
